win_id	chr	win_start	n_cpgs	mean_delta	sd_delta	mean_ctrl_entropy	mean_ctrl_beta	z_score	p_value	fdr	region	nearest_gene
chr8:41270000	chr8	41270000	14	0.108618530342425	0.0884512597498579	0.0136738071339116	0.00210084033613445	4.59477148822537	0.00000433223755708242	0.00392805411170109	Intron	LOC_00024423
chr8:43317000	chr8	43317000	13	0.135564657408447	0.11983920555071	0.17913853961999	0.0384100372561911	4.07867626609087	0.0000452928552606417	0.0211597636496687	Intron	LOC_00024450
chr8:43464000	chr8	43464000	15	0.187194779290243	0.131671803423104	0.280158474366935	0.939465357843301	5.5061314863169	0.0000000366804610189983	0.0000799797451158814	Intron	LOC_00024450
chr8:44220000	chr8	44220000	7	0.27837600599323	0.0145395192356664	0.00000000346619761090596	0	50.6559859984088	0	0	Intergenic	LOC_00024462
chr8:49940000	chr8	49940000	20	0.220793118106579	0.0992187616735226	0.596283433425543	0.847682575852081	9.95191660776794	0.0000000000000000000000247372396283613	0.00000000000000000027019043840414	Intergenic	LOC_00024532
chr8:51167000	chr8	51167000	22	0.308376422232901	0.319559547163399	0.143508789547227	0.971715531942805	4.52627262630201	0.00000600331246416541	0.00497305719964274	Intron	LOC_00024541
chr8:53461000	chr8	53461000	11	0.146860741232122	0.0966468985339243	0.553757727772708	0.817550637825758	5.03980968338526	0.000000465995013205543	0.000668731756049313	Intron	LOC_00024570
chr8:53690000	chr8	53690000	14	0.157866719826467	0.136069408388734	0.47973531208507	0.884955657403683	4.34104318787778	0.0000141807844365891	0.0092727001762049	Exon	LOC_00024575
chr8:54189000	chr8	54189000	20	0.0946289999999305	0.09171891141614	0.0187585961071494	0.00240285491603573	4.61402939427903	0.00000394936533763389	0.00364820226229055	Promoter	LOC_00024586
chr8:55330000	chr8	55330000	12	0.202246921700651	0.15293897655235	0.446407688625674	0.652637097526311	4.58093746874296	0.00000462896245760022	0.00410249535927636	Intron	LOC_00024602
chr8:56142000	chr8	56142000	16	0.272235658433272	0.234421208899249	0.147491703831655	0.0385416666666667	4.64523939129203	0.00000339682331136267	0.00321586204765083	Promoter	LOC_00024609
chr8:58723000	chr8	58723000	7	0.200428893568752	0.0988268679735622	0.485829099846855	0.887786621621208	5.36579797385273	0.0000000805921097169854	0.000155841024889789	Intron	LOC_00024634
chr8:58730000	chr8	58730000	6	0.127286143564825	0.0638833120904962	0.454627647406455	0.883336756048427	4.88055632774322	0.00000105786992764743	0.00125415636374009	Exon	LOC_00024634
chr8:59184000	chr8	59184000	16	0.200145115645926	0.181895845502787	0.395497391313789	0.891299627117675	4.40131252239864	0.000010759801428798	0.00762769694786068	Intron	LOC_00024645
chr8:60439000	chr8	60439000	19	0.221226647365075	0.16597572069812	0.253075085942477	0.946335918236888	5.80991361523635	0.00000000625050859817083	0.0000169499567886963	Intron	LOC_00024669
chr8:62334000	chr8	62334000	17	0.417970330131797	0.187485543599078	0.422928551768723	0.90742531702288	9.19183306843587	0.0000000000000000000386203067681373	0.000000000000000361566070556642	Intron	LOC_00024698
chr8:62795000	chr8	62795000	10	0.169785001022756	0.135659337708827	0.304811520948079	0.933137467108055	3.95776158747228	0.0000756554142690271	0.0298677093157443	Intron	LOC_00024703
chr8:64481000	chr8	64481000	20	0.135769643439408	0.159864686784347	0.102887434211557	0.0163808447887395	3.79808897284437	0.000145815985549043	0.0461746593552414	Intergenic	LOC_00024721
chr8:64628000	chr8	64628000	5	0.165122220767494	0.0747815502696896	0.448543070993079	0.894482282423459	4.93737437777481	0.000000791813782446692	0.00100326548427879	Intron	LOC_00024721
chr9:1750000	chr9	1750000	10	0.287308427191616	0.237819342446562	0.222455268516693	0.9523006612645	3.82033274307919	0.000133271756436727	0.0437416670939886	Intron	LOC_00000009
chr9:1849000	chr9	1849000	8	0.259229457666101	0.176069828260619	0.0195613858961358	0.997159090909091	4.16432296685575	0.0000312277817451414	0.0163865423176092	Intron	LOC_00000012
chr9:2425000	chr9	2425000	6	0.262032564957498	0.161240795841099	0.549180358655205	0.776534271915548	3.98066802381136	0.0000687218686140449	0.0281869817024924	Intron	LOC_00000019
chr9:3332000	chr9	3332000	23	0.153673133408057	0.154127060077556	0.00000000346619761090596	0	4.78170710006244	0.0000017381280926476	0.0018656345757753	Intron	LOC_00000029
chr9:4693000	chr9	4693000	12	0.294928944361329	0.238849990346349	0.0483496277909926	0.0115384615384615	4.27742882062282	0.0000189064383069475	0.0115317640445086	Intergenic	LOC_00000064
chr9:5148000	chr9	5148000	24	0.113059829847517	0.145246326703859	0.00652046427617694	0.000946969696969697	3.8133686381887	0.00013708540298654	0.0444988497953729	Intergenic	LOC_00000069
chr9:5676000	chr9	5676000	5	0.0880915647761771	0.0505747860005441	0.741298703625504	0.775150443192059	3.89480099988438	0.000098279381836925	0.0358258413726376	Intron	LOC_00000079
chr9:6206000	chr9	6206000	9	0.143403046330673	0.107969500559539	0.00000000346619761090596	0	3.98454319750033	0.0000676100578726154	0.0278958531226836	Intron	LOC_00000082
chr9:6423000	chr9	6423000	17	0.193032495164967	0.152225679297772	0.00000000346619761090596	0	5.22837782963558	0.000000171003773263688	0.000292390220389542	Intergenic	LOC_00000091
chr9:6669000	chr9	6669000	21	0.207505776867313	0.248266358587767	0.0482763049291324	0.00822615387832779	3.83020452325567	0.000128036795289502	0.042629097515156	Intergenic	LOC_00000098
chr9:7266000	chr9	7266000	16	0.170383006387536	0.168745633872171	0.190092667878464	0.966569533234052	4.03881279717391	0.0000537224181172637	0.0239139972007187	Intron	LOC_00000108
chr9:7662000	chr9	7662000	16	0.19004249769685	0.169962364659251	0.0188871243475621	0.00271739130434783	4.47257833998383	0.00000772820736223878	0.00598960682695742	Intron	LOC_00000115
chr9:10790000	chr9	10790000	28	0.14235378119422	0.114848542760107	0.102036363112653	0.0193880992082148	6.55877199968153	0.0000000000542526772292896	0.000000238797005096611	Intergenic	LOC_00000164
chr9:11223000	chr9	11223000	20	0.10682517903803	0.11491749275194	0.00000000346619761090596	0	4.15721499516594	0.0000322150790499158	0.0167703370538132	Intergenic	LOC_00000171
chr9:11958000	chr9	11958000	10	0.187440599057624	0.136830208102219	0.439604863850524	0.907827325433915	4.33193245285207	0.0000147806291842046	0.0095188548104612	Intron	LOC_00000182
chr9:12089000	chr9	12089000	7	0.262164462206119	0.14859369721399	0.071034182109354	0.988095238095238	4.66790976065086	0.00000304279480028483	0.00292768731248515	Intron	LOC_00000187
chr9:13742000	chr9	13742000	6	0.102462345943021	0.0473863504597308	0.846592442616818	0.608694095655303	5.29647172601349	0.000000118061608908337	0.000216928275953367	Intergenic	LOC_00000213
chr9:14964000	chr9	14964000	14	0.413057458155663	0.0911373858113828	0.254636925707036	0.0430719282036961	16.9581283872768	0.000000000000000000000000000000000000000000000000000000000000000167598413623237	0.00000000000000000000000000000000000000000000000000000000000470720495896801	Intron	LOC_00000226
chr9:14970000	chr9	14970000	18	0.29586614006164	0.311557744566621	0.149496178744097	0.0591079294556738	4.02896010661687	0.0000560241234934916	0.0246318421839419	Intergenic	LOC_00000226
chr9:14976000	chr9	14976000	31	0.0850114800824063	0.103999163821558	0.00889034142555549	0.00125680770842061	4.55122783531591	0.00000533337559490149	0.00454249953258721	Intergenic	LOC_00000226
chr9:16442000	chr9	16442000	10	0.145185461320603	0.0842015381599717	0.617335825929018	0.828869567827298	5.45259327737127	0.0000000496405184244875	0.000104008877414587	Intron	LOC_00000239
chr9:17165000	chr9	17165000	8	0.0964353268208459	0.0705594397552763	0.347094206242988	0.920953551652963	3.86568112090839	0.000110779601470969	0.0389365447342252	Intron	LOC_00000253
chr9:17176000	chr9	17176000	15	0.163282277794091	0.118060792607428	0.158611680732564	0.971511839412521	5.35647380184996	0.0000000848617981666618	0.000163037067125661	Intron	LOC_00000253
chr9:17523000	chr9	17523000	21	0.143811878008272	0.168056986361995	0.00695687235448041	0.000992063492063492	3.92146039907627	0.0000880139146799939	0.0331385451799327	Intergenic	LOC_00000260
chr9:20024000	chr9	20024000	10	0.128631554845413	0.0823772551249282	0.403581255565359	0.904941975942994	4.93787625799733	0.000000789779274951552	0.00100176367537379	Exon	LOC_00000315
chr9:24297000	chr9	24297000	5	0.297242736368154	0.175735857042965	0.39635975246019	0.906881313131313	3.78212492044092	0.000155495289336384	0.0480207918170549	Intron	LOC_00000363
chr9:27843000	chr9	27843000	10	0.341983555705578	0.186960507272243	0.129662931845993	0.0266666666666667	5.7843604199145	0.00000000727887314200972	0.0000195587963887259	Intron	LOC_00000416
chr9:28002000	chr9	28002000	59	0.0937880073614076	0.13846770390243	0.00000000346619761090596	0	5.20265255826563	0.000000196463962752043	0.000326412698881025	Intron	LOC_00000416
chr9:28476000	chr9	28476000	7	0.376826568190208	0.0869742654944051	0.00000000346619761090596	0	11.4630388789814	0.0000000000000000000000000000020229013086134	0.000000000000000000000000026513965161865	Intron	LOC_00000424
chr9:28593000	chr9	28593000	9	0.133978748808378	0.105116945111432	0.331709225246301	0.924443184030087	3.82370555003337	0.000131460898882787	0.043377353007276	Intron	LOC_00000427
chr9:28735000	chr9	28735000	6	0.461960619719091	0.0941681775768891	0.0972481407232824	0.0150122549019608	12.0164563941756	0.0000000000000000000000000000000029119357459438	0.0000000000000000000000000000429372569570747	Intergenic	XLOC_042138U_lncRNA
chr9:29292000	chr9	29292000	23	0.113742875118001	0.125240686089672	0.00733308729360947	0.00108695652173913	4.35554677217721	0.0000132735169227819	0.00880636631381825	Intron	LOC_00000440
chr9:31556000	chr9	31556000	12	0.182457010412796	0.0956509370758609	0.00000000346619761090596	0	6.6078769721084	0.0000000000389870462642571	0.000000178170868730845	Intron	LOC_00000464
chr9:34868000	chr9	34868000	9	0.0420768044076931	0.017234583414892	0.622988305177856	0.790811677194684	7.32425090785812	0.00000000000024023683833734	0.00000000139600206638587	Intron	LOC_00000481
chr9:35221000	chr9	35221000	6	0.211803542479863	0.0838590459697236	0.348906202142803	0.929863192363192	6.1866981527178	0.000000000614374441367199	0.00000216337012805975	Exon	LOC_00000487
chr9:35590000	chr9	35590000	23	0.133880809719682	0.124047548787268	0.00763326530929784	0.0011441647597254	5.17599754205046	0.000000226696440799494	0.000367129114166299	Intergenic	LOC_00000487
chr9:37382000	chr9	37382000	16	0.120489422995215	0.109730699435371	0.0346917689208296	0.0052905701754386	4.39218645703359	0.0000112216395420306	0.00786528916114655	Intergenic	LOC_00000491
chr9:37595000	chr9	37595000	13	0.20888355692387	0.116248491240133	0.0442444370838659	0.00680304172951232	6.47871096696271	0.0000000000925095183835236	0.000000383332661036615	Intergenic	LOC_00000491
chr9:38006000	chr9	38006000	9	0.124178688518191	0.0942228312627247	0.415899654906957	0.910146502426196	3.95377702582316	0.0000769271027356529	0.0301979453764172	Intergenic	LOC_00000495
chr9:39478000	chr9	39478000	7	0.142882462788879	0.0957680697897011	0.423694818093556	0.889984978715982	3.94736433637997	0.0000790162654155527	0.0307114484434134	Exon	LOC_00000519
chr9:39565000	chr9	39565000	9	0.232492842591074	0.139686882636335	0.226782357962823	0.948219507101086	4.99315694222382	0.000000594002496505469	0.000809202953589121	Intron	LOC_00000521
chr9:39857000	chr9	39857000	6	0.198495805420795	0.110236644414247	0.49871761563092	0.882551353874883	4.4106335234283	0.0000103068627502948	0.0073985083419248	Intron	LOC_00000523
chr9:41079000	chr9	41079000	9	0.219280389446145	0.168478913951115	0.148319720776421	0.973599592415382	3.90459050875238	0.0000943850642626444	0.0347824442019884	Intron	LOC_00000543
chr9:41165000	chr9	41165000	14	0.152690845660258	0.146323261662994	0.588297829758214	0.8444105985609	3.90448397653479	0.0000944266478620912	0.0347869009299587	Intergenic	LOC_00000545
chr9:43484000	chr9	43484000	22	0.240205191231436	0.274941987888029	0.192800093220465	0.443172567715552	4.09781795497225	0.0000417063071461229	0.0200056015709695	Intergenic	LOC_00000568
chr9:43503000	chr9	43503000	5	0.185955198383328	0.0568517496691899	0.0251316128074716	0.00344827586206897	7.31390795840227	0.000000000000259482915783282	0.00000000148846311292029	Intron	LOC_00000569
chr9:43980000	chr9	43980000	6	0.24884764379082	0.114145350816635	0.450211913676495	0.902902561082708	5.34011895027216	0.0000000928856160668172	0.00017644093930814	Intergenic	LOC_00000574
chr9:44075000	chr9	44075000	14	0.277775050030231	0.227638402739121	0.00000000346619761090596	0	4.56574574105681	0.00000497721748108876	0.00431708107519074	Intergenic	LOC_00000577
chr9:45992000	chr9	45992000	13	0.15886913425471	0.138533867144438	0.415489475230635	0.866572932562765	4.13480704358528	0.0000355252995128064	0.0179834374695818	Intron	LOC_00000610
chr9:46570000	chr9	46570000	9	0.282846596948876	0.201844258126396	0.37122026979007	0.905361390558759	4.2039332638101	0.0000262316308458507	0.0145205924964868	Exon	LOC_00000621
chr9:46626000	chr9	46626000	31	0.154003912356215	0.210727916087204	0.30272299296473	0.930047869056533	4.06902659540608	0.0000472099588220587	0.0217368691786244	Intron	LOC_00000621
chr9:46749000	chr9	46749000	5	0.0662332562827207	0.0307649711051998	0.638469046285639	0.79272420180887	4.81398350458053	0.00000147951025458437	0.00163567138333933	Intron	LOC_00000622
chr9:46977000	chr9	46977000	46	0.0719616945482203	0.117138047565775	0.0149727606850708	0.00211588754494933	4.16660486249644	0.0000309169709163681	0.0162701421793128	Intergenic	LOC_00000628
chr9:48337000	chr9	48337000	35	0.0951484541165292	0.125592856204408	0.0057320697760981	0.000892857142857143	4.48198936471214	0.00000739504298681002	0.00581169087484598	Intergenic	LOC_00000646
chr9:48515000	chr9	48515000	14	0.110032426264693	0.106369218550519	0.00000000346619761090596	0	3.87051485503218	0.000108605738455703	0.0383458873998368	Promoter	LOC_00000652
chr9:49457000	chr9	49457000	24	0.174684920571083	0.202774362958274	0.0242531126339898	0.00436507936507937	4.2203453623554	0.0000243928333933237	0.0137873974701801	Intergenic	LOC_00000668
chr9:50108000	chr9	50108000	13	0.163060797866003	0.129435565254014	0.368152175659586	0.911604885704784	4.54221424049996	0.00000556664258425765	0.0046770145953594	Intron	LOC_00000673
chr9:50298000	chr9	50298000	36	0.130134845993863	0.195169618731537	0.417704910653782	0.897591030074302	4.00066916684	0.0000631636136755822	0.0267537253600014	Intron	LOC_00000673
chr9:50835000	chr9	50835000	44	0.152895840473579	0.224460762321526	0.504373455630448	0.198830350935469	4.5183677504446	0.00000623181782520404	0.00511035251723392	Intron	LOC_00000681
chr9:50938000	chr9	50938000	10	0.147262251076677	0.101616611461928	0.619866806477712	0.768653301707308	4.58275591034008	0.00000458887585071085	0.00407922706849388	Intron	LOC_00000683
chr9:57834000	chr9	57834000	21	0.27433589785235	0.236385897211135	0.00000000346619761090596	0	5.31827419733586	0.000000104756119576442	0.000195995049758251	Intron	XLOC_041742U_lncRNA
chr9:59291000	chr9	59291000	17	0.261440833485799	0.247217081866754	0.200468029151196	0.961990734141451	4.36033045601786	0.0000129866171860075	0.00867948235216736	Intron	LOC_00000808
chr9:60699000	chr9	60699000	9	0.150668699969113	0.112341194133322	0.191020471151639	0.966002362445452	4.02351161917434	0.0000573367540278725	0.0250100616907027	Intron	LOC_00000839
chr9:60830000	chr9	60830000	13	0.140966729351895	0.10474857322067	0.772518043462992	0.754541730848477	4.85221664778166	0.00000122089146101129	0.00142030493701143	Intron	LOC_00000841
chr9:62599000	chr9	62599000	12	0.137275942677046	0.123283018717264	0.237528784235237	0.956183223996224	3.85728561561027	0.000114653162931965	0.0398027502706304	Exon	LOC_00000865
chr9:63533000	chr9	63533000	9	0.245738110836437	0.171520690344975	0.53183085788012	0.832912465028972	4.29810730720925	0.0000172262766357057	0.0107412663813316	Intron	LOC_00000886
chr9:64274000	chr9	64274000	16	0.185037207317542	0.125975358245761	0.0101453895105223	0.00148809523809524	5.87534609606937	0.00000000421960832610743	0.0000119365433890915	Intron	LOC_00000895
chr9:65867000	chr9	65867000	6	0.081168268230452	0.0330451785845407	0.234798898495903	0.0389384920634921	6.01663688883737	0.00000000178077915915805	0.00000557200130637979	Intron	LOC_00000912
chr9:67656000	chr9	67656000	5	0.190200454134717	0.0776207449309739	0.321806594116456	0.93907444894287	5.47922008703689	0.0000000427204703020381	0.0000916253889057464	Intron	LOC_00000937
chr9:68924000	chr9	68924000	10	0.180647313253498	0.125214268159205	0.371542788812017	0.917369335385976	4.56223537037044	0.00000506118635077353	0.00435790118540923	Exon	LOC_00000946
