chr	start	end	length	nCG	meanMethy1	meanMethy2	diff.Methy	areaStat	annotation	in_te	nearest_gene
chr15	52975555	52975605	51	4	0.412425030147455	0.673273962519725	-0.26084893237227	-16.1891294435502	Intergenic	TRUE	LOC_00012257
chr13	48137890	48138152	263	4	0.552500272259897	0.820209633352319	-0.267709361092421	-16.1777651236285	Exon	FALSE	LOC_00010548
chr2	64505118	64505234	117	4	0.466323607815266	0.179918695987324	0.286404911827942	16.1590751589795	Promoter	TRUE	LOC_00014033
chr13	17712909	17712979	71	4	0.774945612994394	0.565981057362366	0.208964555632028	16.1517642960813	Intron	TRUE	LOC_00010119
chr5	1200481	1200856	376	4	0.36851774727998	0.141968773146126	0.226548974133854	16.1406090779112	Promoter	FALSE	XLOC_036772U_lncRNA
chr28	31042964	31043202	239	5	0.883452224940713	0.660122345396664	0.22332987954405	16.1349991190485	Exon	FALSE	LOC_00020566
chr14	12397171	12397296	126	4	0.396326517325733	0.65128151920345	-0.254955001877717	-16.1115608225795	Intron	FALSE	LOC_00009119
chr1	125906179	125906269	91	4	0.120097539373927	0.351696078808879	-0.231598539434952	-16.1102232214607	Exon	FALSE	LOC_00007230
chr13	3317985	3318103	119	4	0.650204183550836	0.914027744842608	-0.263823561291773	-16.0946866926383	Intron	FALSE	LOC_00009901
chr20	42367036	42367094	59	4	0.772827215449831	0.554260568504163	0.218566646945668	16.0659171021188	Intron	TRUE	LOC_00014802
chr29	22401947	22402106	160	4	0.275858795657119	0.53248112118112	-0.256622325524001	-16.0373212745268	Exon	TRUE	LOC_00019363
chr2	71462124	71462369	246	5	0.386119064457522	0.153155165732369	0.232963898725153	16.0262767843666	Intergenic	FALSE	LOC_00014153
chr1	114038734	114038828	95	4	0.246616707649111	0.0588783587051168	0.187738348943994	16.0010247543979	Intron	TRUE	LOC_00007076
chr21	7065450	7065597	148	4	0.20514638766027	0.0132717612629723	0.191874626397297	15.9833251604734	Promoter	FALSE	LOC_00012426
chr2	58250272	58250881	610	4	0.513636956445548	0.13451451104638	0.379122445399167	15.9689638071958	Exon	FALSE	LOC_00013899
chr26	19738049	19738254	206	4	0.259408286944762	0.0478923170889397	0.211515969855822	15.966116781164	Intron	TRUE	LOC_00017899
chr7	47084426	47084663	238	4	0.659857589617244	0.463113951042819	0.196743638574425	15.9634847458414	Exon	FALSE	LOC_00002922
chr21	20636620	20636970	351	4	0.749282564525287	0.445253892740536	0.30402867178475	15.9558891266777	Exon	FALSE	LOC_00012606
chr30	2997316	2997432	117	4	0.696404232994863	0.88619867707359	-0.189794444078727	-15.9402849361648	Intron	TRUE	LOC_00023390
chr24	10052917	10053242	326	4	0.484479334013663	0.750453444787034	-0.265974110773372	-15.9383745403129	Intergenic	FALSE	LOC_00016458
chr5	20672246	20672348	103	4	0.825066637695753	0.578370806875688	0.246695830820065	15.91598316843	Exon	FALSE	LOC_00015203
chr29	25384539	25384646	108	4	0.641224289783609	0.426872008235722	0.214352281547887	15.9022298205212	Exon	TRUE	LOC_00019409
chr16	47891091	47891159	69	4	0.649355473412163	0.832646239655234	-0.183290766243071	-15.8901371871313	Exon	TRUE	LOC_00005437
chr5	12976195	12976443	249	4	0.320072770498314	0.620970210227884	-0.30089743972957	-15.8772074705275	Intergenic	TRUE	LOC_00015086
chr3	29372419	29372689	271	4	0.474570263431259	0.750966420405073	-0.276396156973813	-15.8769341238432	Intron	TRUE	LOC_00018453
chr22	20626430	20626578	149	4	0.479180323335285	0.241861130542056	0.23731919279323	15.8367655798508	Intergenic	FALSE	LOC_00008507
chr10	27348847	27349086	240	4	0.100514195037325	0.308419891237725	-0.2079056962004	-15.8146030897944	Intergenic	FALSE	LOC_00017208
chr4	70820714	70820864	151	4	0.478043079417429	0.683924727485624	-0.205881648068195	-15.77822431423	Intergenic	FALSE	LOC_00004252
chr21	41207533	41207793	261	4	0.43190308634475	0.187697509351897	0.244205576992853	15.7611277347389	Intergenic	FALSE	LOC_00012917
chr9	73127565	73127730	166	4	0.182863368096741	0.527187465781961	-0.34432409768522	-15.7504564904757	Promoter	FALSE	XLOC_041888U_lncRNA
chr15	3575794	3575868	75	4	0.520954647825373	0.226798829836934	0.29415581798844	15.750381969063	Intergenic	TRUE	LOC_00011709
chr29	16073786	16074044	259	4	0.404557264578436	0.705403315431011	-0.300846050852575	-15.7276655203502	Intergenic	FALSE	LOC_00019259
chr26	30336869	30337152	284	4	0.709411470026373	0.513527165257847	0.195884304768525	15.7190462574119	Intergenic	TRUE	LOC_00018033
chr9	68391582	68391766	185	4	0.516719834207029	0.796971127632911	-0.280251293425883	-15.7158393536783	Intergenic	FALSE	XLOC_041854U_lncRNA
chr2	12590738	12590798	61	4	0.539441861676765	0.311887943064776	0.227553918611989	15.6809740133094	Intron	TRUE	LOC_00013209
chr12	30708883	30709091	209	4	0.358869172742929	0.607770964657079	-0.248901791914151	-15.6357344237568	Promoter	TRUE	XLOC_017088U_lncRNA
chr2	45252203	45252270	68	4	0.625858635800331	0.821641536134487	-0.195782900334156	-15.6265615935081	Intergenic	TRUE	LOC_00013695
chr10	13023752	13023991	240	4	0.617496767301639	0.365506999843813	0.251989767457827	15.6131213367034	Intron	FALSE	LOC_00017023
chr6	15450533	15450648	116	4	0.544508292339976	0.319101158674441	0.225407133665535	15.6049269541187	Intron	FALSE	LOC_00007457
chr14	10051376	10051431	56	4	0.646077572963422	0.463817690741974	0.182259882221448	15.5935995667955	Intron	TRUE	LOC_00009081
chr11	28462373	28462536	164	4	0.11791046132915	0.33488014150895	-0.2169696801798	-15.5660083069161	Intron	FALSE	LOC_00022836
chr5	23859256	23859408	153	4	0.232046732464091	0.459433191120515	-0.227386458656424	-15.5501810677594	Intergenic	FALSE	LOC_00015274
chr11	25969217	25969292	76	4	0.322735470261198	0.0652182393583214	0.257517230902876	15.5423394349916	Intron	FALSE	LOC_00022821
chr23	45276732	45276836	105	4	0.0593345871064398	0.264503804199238	-0.205169217092798	-15.5303729563633	Intron	TRUE	LOC_00011693
chr23	45316646	45316756	111	4	0.587087918762099	0.799075588981529	-0.211987670219429	-15.5068298445837	Intron	TRUE	LOC_00011693
chr28	25304817	25304934	118	4	0.217266345696525	0.514112323745535	-0.29684597804901	-15.5014219442675	Intergenic	TRUE	LOC_00020456
chr13	17351709	17351927	219	4	0.276170480377248	0.0726869333529205	0.203483547024328	15.4992440124704	Exon	FALSE	LOC_00010105
chr4	4094814	4094946	133	4	0.260780489134905	0.522917723921984	-0.262137234787078	-15.4919264774235	Intron	TRUE	LOC_00003294
chr6	12544718	12545376	659	11	0.449185352003855	0.531179023936863	-0.0819936719330086	-15.4700060677983	Intron	FALSE	LOC_00007414
chr3	42539902	42540031	130	4	0.354587208063767	0.548042783399022	-0.193455575335256	-15.4527629033999	Intergenic	FALSE	XLOC_033346U_lncRNA
chr13	21396205	21396263	59	4	0.101600095429789	0.299004257200085	-0.197404161770297	-15.4422264493627	Intron	TRUE	LOC_00010191
chr1	105700428	105700655	228	4	0.437491617261314	0.709835435789173	-0.272343818527859	-15.3450690510944	Intron	FALSE	LOC_00006996
chr6	78049617	78049696	80	4	0.0688183094299906	0.26162683930678	-0.192808529876789	-15.3184261472596	Intergenic	TRUE	LOC_00008310
chr23	4681086	4681146	61	4	0.603497682023689	0.411605208954997	0.191892473068692	15.3015997912246	Intron	FALSE	LOC_00011115
chr3	37630439	37630533	95	4	0.336236337883688	0.0736926911680462	0.262543646715642	15.290266594735	Intron	FALSE	LOC_00018548
chr11	5992276	5992511	236	4	0.598797335717246	0.865641661995015	-0.266844326277769	-15.2781461112543	Exon	FALSE	LOC_00022555
chr29	16727179	16727439	261	4	0.603712128304712	0.349211534303025	0.254500594001688	15.2262507041719	Intron	TRUE	LOC_00019268
chr1	112289147	112289215	69	4	0.774240974900638	0.507448079968688	0.266792894931951	15.2243379244173	Promoter	TRUE	LOC_00007057
chr31	13197351	13197568	218	4	0.462268052982695	0.682360041499893	-0.220091988517198	-15.2160529722106	Intron	FALSE	LOC_00010896
chr17	31727733	31727785	53	4	0.411342819781298	0.670461745551043	-0.259118925769745	-15.187794101383	Intergenic	TRUE	LOC_00019833
chr1	39227530	39227648	119	4	0.796138997739725	0.564537813960643	0.231601183779082	15.1240504453023	Exon	FALSE	LOC_00006138
chr1	112901817	112902087	271	4	0.263578703294396	0.532651996553567	-0.269073293259171	-15.1025629200475	Intergenic	TRUE	LOC_00007065
chr20	4335735	4335823	89	4	0.117304159618041	0.326478458767689	-0.209174299149648	-15.0687434296912	Intron	TRUE	LOC_00014352
chr5	72811594	72811843	250	4	0.337605161862125	0.644943703243081	-0.307338541380956	-15.0473991550858	Intergenic	FALSE	LOC_00016128
chr19	38047025	38047313	289	4	0.619099799684202	0.381803037670479	0.237296762013723	15.0462207468115	Intron	TRUE	LOC_00021756
chr7	19334585	19334645	61	4	0.273011973949552	0.0899674533337909	0.183044520615761	15.0449687796991	Intergenic	TRUE	LOC_00002566
chr10	59289669	59289958	290	4	0.186558301076011	0.456929972657954	-0.270371671581943	-15.0430122070447	Intergenic	FALSE	LOC_00017622
chr28	35322842	35322965	124	4	0.883557346922703	0.662266161652532	0.221291185270171	15.0176809198772	Intergenic	FALSE	LOC_00020647
chr7	44418448	44418532	85	4	0.228799839232248	0.414062709504287	-0.185262870272039	-15.0023912618393	Intergenic	FALSE	LOC_00002875
chr17	11362491	11362643	153	4	0.473029200757994	0.688005230127955	-0.214976029369962	-14.9727533419696	Intron	FALSE	LOC_00019607
chr9	38373146	38373216	71	4	0.209256941733524	0.41614094031965	-0.206883998586125	-14.9627365016882	Intergenic	TRUE	LOC_00000504
chr8	21516405	21516493	89	4	0.428790045951098	0.667940565513929	-0.239150519562831	-14.9534164017786	Intron	FALSE	LOC_00024166
chr12	11114591	11114660	70	4	0.774530218295536	0.537582757837216	0.23694746045832	14.9431189923049	Exon	FALSE	LOC_00025333
chr6	69313119	69313273	155	4	0.556466437423995	0.766784488877421	-0.210318051453426	-14.8971157849096	Intron	FALSE	LOC_00008151
chr1	40338089	40338473	385	4	0.251745893279052	0.516752583807434	-0.265006690528382	-14.8842339946811	Intergenic	FALSE	LOC_00006162
chr5	2628858	2629044	187	4	0.16917327421418	0.39286140319343	-0.223688128979251	-14.8513047000492	Intergenic	TRUE	LOC_00014948
chr11	61019201	61019393	193	4	0.789353335964441	0.498619316181071	0.29073401978337	14.8125684169864	Exon	FALSE	LOC_00023240
chr20	21006452	21006651	200	4	0.608897321735992	0.832038370202678	-0.223141048466686	-14.7542451848862	Intron	FALSE	LOC_00014569
chr4	47861540	47861661	122	4	0.642375772861333	0.441378881958375	0.200996890902958	14.7522075909181	Promoter	TRUE	LOC_00003928
chr27	22870694	22870937	244	4	0.509089804643679	0.269289276854475	0.239800527789204	14.7130458144427	Exon	FALSE	LOC_00025061
chr6	38707440	38707494	55	4	0.402039223142872	0.642701405604095	-0.240662182461223	-14.7092705281553	Intergenic	TRUE	LOC_00007772
chr1	20389406	20389525	120	4	0.5871168067549	0.861586007557673	-0.274469200802773	-14.7091923228581	Intron	TRUE	LOC_00005861
chr4	4085282	4085366	85	4	0.2780768827172	0.0538635971341002	0.2242132855831	14.7005670091658	Intron	FALSE	LOC_00003294
chr10	18484971	18485136	166	4	0.168343970215146	0.469014705494106	-0.30067073527896	-14.6795214639736	Exon	FALSE	LOC_00017118
chr18	35549835	35550024	190	4	0.535347748843786	0.755457000293503	-0.220109251449717	-14.6441785271859	Intron	TRUE	LOC_00021094
chr5	21467143	21467214	72	4	0.369069383296359	0.570511875657635	-0.201442492361275	-14.6422411623138	Intron	TRUE	LOC_00015221
chr22	24740946	24741037	92	4	0.294925730361758	0.0614036544943705	0.233522075867388	14.6379523136383	Intron	FALSE	LOC_00008591
chr24	14453733	14454154	422	4	0.32458794564826	0.57447286246781	-0.24988491681955	-14.6182504523381	Intergenic	TRUE	LOC_00016574
chr11	58597571	58597621	51	4	0.33088898597141	0.541524832159201	-0.210635846187791	-14.6110475502076	Intergenic	FALSE	LOC_00023218
chr5	70296162	70296407	246	4	0.503081226792178	0.275924125372589	0.227157101419588	14.5863788563075	Intergenic	TRUE	LOC_00016093
chr1	102677395	102677509	115	4	0.36270229248409	0.156750007236604	0.205952285247486	14.5719999443335	Intron	TRUE	LOC_00006965
chr2	11887489	11887551	63	4	0.406951842602426	0.186516922198016	0.22043492040441	14.5310417694478	Intergenic	FALSE	LOC_00013204
chr22	41336279	41336529	251	4	0.625711652229877	0.830911063728232	-0.205199411498354	-14.5135963095102	Intergenic	FALSE	LOC_00008883
chr27	3285042	3285213	172	4	0.506265673619614	0.300554741858953	0.205710931760661	14.4873587268462	Intergenic	TRUE	LOC_00024791
chr30	17513641	17514191	551	4	0.0694156151272656	0.342482488766052	-0.273066873638786	-14.4783746709224	Intron	FALSE	LOC_00023576
chr2	37119603	37119731	129	4	0.0634231454430941	0.284040071319075	-0.22061692587598	-14.4355439213361	Intergenic	TRUE	LOC_00013552
chr21	25596662	25596899	238	4	0.607040266337619	0.802384007536061	-0.195343741198442	-14.3939333121283	Intergenic	FALSE	LOC_00012697
chr21	51735861	51735972	112	4	0.90919414762552	0.688004407884688	0.221189739740832	14.387428511998	Intron	FALSE	LOC_00013078
chr9	47186238	47186292	55	4	0.270886825412679	0.057124347419212	0.213762477993467	14.3675586639287	Intergenic	TRUE	LOC_00000632
chr20	20217498	20217643	146	4	0.612644905431764	0.821874374427159	-0.209229468995394	-14.2570681703639	Intergenic	FALSE	LOC_00014558
chr9	5821999	5822606	608	4	0.479426437897538	0.696154588045826	-0.216728150148287	-14.2293325703932	Intron	FALSE	LOC_00000081
chr19	3396031	3396247	217	4	0.477637178728524	0.774844256339124	-0.297207077610601	-14.2007828995254	Exon	FALSE	LOC_00021309
chr1	3260964	3261154	191	4	0.8160823704482	0.579278586631522	0.236803783816677	14.1781098711437	Promoter	FALSE	LOC_00005626
chr7	1179193	1179430	238	4	0.257487591958688	0.597431491536605	-0.339943899577917	-14.1659210636971	Intergenic	TRUE	LOC_00002330
chr30	22168009	22168231	223	4	0.544524417976234	0.77309544471371	-0.228571026737476	-14.13409766718	Exon	TRUE	LOC_00023630
chr14	53108388	53108563	176	4	0.268591979136774	0.0666178274807535	0.201974151656021	14.1175067076576	Intron	TRUE	LOC_00009717
chr10	49470880	49471047	168	4	0.609332570091785	0.844909122143138	-0.235576552051353	-14.0943517839253	Exon	FALSE	LOC_00017467
chr29	16245866	16246079	214	4	0.173818302863578	0.398304046015255	-0.224485743151677	-14.085638263981	Intergenic	TRUE	LOC_00019262
chr9	39709438	39709578	141	4	0.341209947953307	0.0278974508938561	0.313312497059451	14.0483414269022	Exon	FALSE	XLOC_041570U_lncRNA
chr19	25747362	25747491	130	4	0.612784399838513	0.813218493225437	-0.200434093386923	-14.0462937149622	Exon	FALSE	LOC_00021598
chr25	34086247	34086412	166	4	0.458699280049258	0.663900305114598	-0.20520102506534	-14.0251992706486	Intergenic	TRUE	LOC_00004731
chr11	57697968	57698071	104	4	0.218762682253622	0.013953064243565	0.204809618010057	14.0207945993454	Intron	TRUE	LOC_00023213
chr15	3553819	3553893	75	4	0.292309709530543	0.086981346675653	0.20532836285489	13.9997839539994	Intergenic	TRUE	LOC_00011709
chr1	79114830	79114880	51	4	0.173406064017228	0.367929405492793	-0.194523341475565	-13.997677659847	Intergenic	FALSE	LOC_00006654
chr1	27917936	27917994	59	4	0.548702733093246	0.343042112693788	0.205660620399458	13.9209355386054	Exon	TRUE	LOC_00005965
chr9	43512383	43512523	141	4	0.179839157594869	0.419249190453095	-0.239410032858226	-13.9196534517794	Intron	FALSE	LOC_00000569
chr3	54983024	54983111	88	4	0.542544691271225	0.309323427048411	0.233221264222814	13.8993483551315	Intron	TRUE	LOC_00018826
chr28	29676793	29677058	266	4	0.235783094874806	0.555849598688633	-0.320066503813827	-13.8945210539343	Exon	FALSE	LOC_00020539
chr21	18651042	18651391	350	4	0.53674054578343	0.758714213467849	-0.221973667684418	-13.869728380373	Intron	TRUE	LOC_00012577
chr22	28375524	28375715	192	4	0.308105780999481	0.578375539812918	-0.270269758813437	-13.862888632578	Intron	TRUE	LOC_00008667
chr8	13428733	13428853	121	4	0.678909521782435	0.419270939300224	0.259638582482211	13.8110819049665	Intron	FALSE	LOC_00024033
chr25	7494072	7494200	129	4	0.834025860978169	0.599157247658392	0.234868613319776	13.7835297605432	Exon	FALSE	LOC_00004394
chr7	35757993	35758908	916	6	0.443625918224416	0.239845743277638	0.203780174946779	13.7504958577964	Exon	FALSE	LOC_00002752
chr13	28101159	28101259	101	4	0.325431373948121	0.0936649705634814	0.23176640338464	13.7274660228965	Intron	FALSE	LOC_00010274
chr1	54787935	54788011	77	4	0.407880889686481	0.611673133405757	-0.203792243719276	-13.7203104136019	Intron	TRUE	LOC_00006347
chr1	82747353	82747500	148	4	0.48782629358153	0.727648716857664	-0.239822423276134	-13.7123383832068	Intron	TRUE	LOC_00006711
chr26	29193044	29193744	701	4	0.464234887694427	0.704847563408728	-0.240612675714301	-13.6783811458231	Intergenic	TRUE	LOC_00018015
chr3	45727082	45727313	232	4	0.489554070807879	0.211450075798231	0.278103995009648	13.655087671709	Intron	FALSE	XLOC_033369U_lncRNA
chr18	20894352	20894419	68	4	0.455015297350057	0.25415591514433	0.200859382205727	13.6260129399276	Intron	TRUE	LOC_00020910
chr11	54748288	54748363	76	4	0.430099711613247	0.218726756654101	0.211372954959146	13.5781505609696	Intergenic	TRUE	XLOC_016276U_lncRNA
chr14	45277141	45277309	169	4	0.240872086056079	0.465543198957567	-0.224671112901488	-13.5469485437505	Intron	FALSE	LOC_00009631
chr5	22117948	22118013	66	4	0.238038024255703	0.462645420986419	-0.224607396730716	-13.5201314431604	Intergenic	TRUE	LOC_00015237
chr26	24489423	24489517	95	4	0.457594612154233	0.233870657588045	0.223723954566188	13.5036150887899	Intergenic	TRUE	LOC_00017943
chr21	40624788	40624960	173	4	0.345544791846001	0.0969627991550747	0.248581992690926	13.4747232611725	Intergenic	FALSE	LOC_00012913
chr24	2139974	2140172	199	4	0.481176826924043	0.717206675762634	-0.236029848838591	-13.4146871446026	Intergenic	FALSE	LOC_00016251
chr7	3633891	3633995	105	4	0.196395138301281	0.444188275402548	-0.247793137101267	-13.3934408434817	Intergenic	TRUE	LOC_00002347
chr24	37121306	37121395	90	4	0.312601184300555	0.541772579181265	-0.229171394880711	-13.3381416323746	Intron	TRUE	LOC_00016851
chr7	26738245	26738440	196	4	0.307005840347197	0.51954824879985	-0.212542408452652	-13.2746533119368	Intron	FALSE	LOC_00002668
chr15	1682788	1683202	415	4	0.249007514713051	0.613581974943839	-0.364574460230788	-13.2551559092905	Intergenic	TRUE	LOC_00011703
chr1	91470168	91470480	313	4	0.398945669542107	0.64777348172419	-0.248827812182084	-13.1569803950717	Intron	FALSE	LOC_00006805
chr15	55770914	55771266	353	4	0.376440491121835	0.624465189704257	-0.248024698582421	-12.9846569876422	Exon	TRUE	LOC_00012288
chr1	70799533	70799757	225	4	0.527947390154101	0.755169159945209	-0.227221769791108	-12.9465270526611	Exon	FALSE	LOC_00006538
chr10	14149728	14149832	105	4	0.273501594929882	0.487717628835447	-0.214216033905565	-12.8619264072612	Intron	FALSE	LOC_00017056
chr21	37764312	37764625	314	4	0.493670606124218	0.765223499855743	-0.271552893731524	-12.7347946185781	Intron	TRUE	LOC_00012885
chr12	2694330	2694621	292	4	0.310729269205934	0.589826168859709	-0.279096899653776	-12.6600122696879	Exon	FALSE	LOC_00025216
