chr	pos	mu1	mu2	diff	diff.se	stat	phi1	phi2	pval	fdr	postprob.overThreshold	annotation	direction	nearest_gene	dist_to_gene
chr2	66319762	0.474501271862319	0.876471084510048	-0.401969812647729	0.17957271340562	-2.23847936039011	0.125641530594144	0.0288547992066284	0.0251898118890759	0.984564400182823	0.956269090047586	TE	Hypo	LOC_00014061	1036
chr24	4174783	0.155447239250233	0.564893655730038	-0.409446416479806	0.184432285540439	-2.2200365585668	0.0873600704999583	0.101541346888164	0.0264162860638996	0.984564400182823	0.956180368113628	Intron	Hypo	XLOC_029058U_lncRNA	0
chr28	496612	0.68958113642111	0.983970841556298	-0.294389705135188	0.114063710459559	-2.58092345014116	0.0391349904253863	0.0494116359476163	0.00985364285744369	0.984564400182823	0.956102520830803	Exon	Hypo	LOC_00020153	0
chr24	26106852	0.431027794844132	0.809817318281212	-0.37878952343708	0.165385787624621	-2.29033902415379	0.0832243642794798	0.0326218063288288	0.0220016712761025	0.984564400182823	0.955968322706798	Exon	Hypo	LOC_00016722	0
chr22	28356567	0.84598181624425	0.475728432476895	0.370253383767355	0.16016508215761	2.31169852242206	0.0867681984167321	0.066050426398159	0.0207943028812625	0.984564400182823	0.955893343972162	Exon	Hyper	LOC_00008667	0
chr1	58500643	0.519126181512449	0.849275949347198	-0.330149767834749	0.135702280455217	-2.43289771348907	0.0308023792386969	0.030678228059582	0.0149785315872116	0.984564400182823	0.955818859319216	Intron	Hypo	LOC_00006390	0
chr3	51322740	0.827982762338529	0.481892565671155	0.346090196667374	0.145398703239794	2.38028392933187	0.0397322057524979	0.0578125720674429	0.0172993029977577	0.984564400182823	0.955803864270911	Promoter	Hyper	LOC_00018773	0
chr2	20712079	0.758041525352597	0.43125755655893	0.326783968793667	0.133824593424803	2.44188276930795	0.0421536391987822	0.0350300368298226	0.0146108903055933	0.984564400182823	0.955641259301449	Exon	Hyper	LOC_00013338	0
chr2	19586983	0.369432347796315	0.698748270303141	-0.329315922506826	0.135403613667799	-2.43210586177392	0.0266360891577485	0.0557949945346106	0.015011319188956	0.984564400182823	0.95558730799127	Intron	Hypo	LOC_00013315	0
chr3	37166539	0.578098201404332	0.875919400900917	-0.297821199496584	0.116684198671399	-2.55236958292266	0.0284931020350468	0.0290523699270215	0.0106992957177938	0.984564400182823	0.955321549331467	Intron	Hypo	LOC_00018540	0
chr27	8636552	0.39528911470485	0.739162421647899	-0.34387330694305	0.144567078149853	-2.37864188267403	0.0453777986655115	0.0402979850459022	0.0173765482933491	0.984564400182823	0.955259768981298	TE	Hypo	LOC_00024850	5139
chr10	21782626	0.892817932282293	0.554852532835279	0.337965399447014	0.140959220994513	2.39761114641922	0.0346055638277848	0.0328194089497768	0.0165023735548112	0.984564400182823	0.95525711232966	Intron	Hyper	LOC_00017148	0
chr29	8537217	0.945754855681426	0.679094471363843	0.266660384317583	0.0984299410938002	2.70913892007174	0.0274645575231577	0.0282109073234076	0.00674580877686674	0.984564400182823	0.954887768372132	Intron	Hyper	LOC_00019170	0
chr14	36759706	0.695619918111368	0.954247864114175	-0.258627946002807	0.0937226975138926	-2.7595017307784	0.0284365964440875	0.0321942238685605	0.00578895804862837	0.984564400182823	0.954791972179261	TE	Hypo	LOC_00009505	5453
chr12	11113859	0.949673068842287	0.654429971434503	0.295243097407783	0.115617106022124	2.55362815733588	0.039380158385979	0.0327250555317461	0.0106607038205904	0.984564400182823	0.954676715211188	Exon	Hyper	LOC_00025333	0
chr5	30023723	0.202241309992125	0.595400490098783	-0.393159180106659	0.175993043036098	-2.2339472818026	0.0261951333981841	0.128847951911519	0.0254865420049871	0.984564400182823	0.954655844583361	Intergenic	Hypo	LOC_00015392	49
chr26	17110953	0.420524952144632	0.771107915560715	-0.350582963416084	0.149285903690298	-2.34839964624784	0.0320620862754238	0.0433249264462041	0.0188542791512104	0.984564400182823	0.954650702736319	Intron	Hypo	LOC_00017859	0
chr10	51959849	0.679939632864748	0.355817142603399	0.32412249026135	0.133093895698498	2.43529193101084	0.0355946948614642	0.0294090157174033	0.0148797794777702	0.984564400182823	0.954623301776721	TE	Hyper	LOC_00017519	865
chr2	63325820	0.0213340242008082	0.282481269352382	-0.261147245151574	0.0953313448688241	-2.73936390502948	0.0489325537115176	0.0315228807465326	0.00615581950398574	0.984564400182823	0.954599239463767	Intron	Hypo	LOC_00014005	0
chr1	28016757	0.620833476699544	0.186875702206105	0.433957774493439	0.20262743879307	2.14165355431754	0.11728347173727	0.146696028394581	0.0322213707917451	0.984564400182823	0.954542473111304	Intron	Hyper	LOC_00005968	0
chr22	25469549	0.446147443297001	0.920381620477421	-0.47423417718042	0.229768731380339	-2.06396307422446	0.268189906123266	0.0292042640019704	0.0390212175985939	0.984564400182823	0.954540260913207	Intron	Hypo	LOC_00008614	0
chr9	46941440	0.465494059151961	0.795625627078247	-0.330131567926286	0.13685505942478	-2.41227156170822	0.0300500927611395	0.0346133034618142	0.0158534685519982	0.984564400182823	0.95451023005627	Intron	Hypo	LOC_00000627	0
chr14	40294303	0.495735165723988	0.832580918857677	-0.336845753133689	0.141187214758772	-2.38580918045032	0.0317946281598837	0.0326652936396478	0.0170415908812949	0.984564400182823	0.95426762412409	Exon	Hypo	LOC_00009545	0
chr13	5013569	0.648277042811594	0.954387529712772	-0.306110486901179	0.122546099863361	-2.4979210863707	0.0328369948579371	0.0363872478460162	0.0124923999610788	0.984564400182823	0.954165998488657	Intergenic	Hypo	LOC_00009937	363
chr14	42055954	0.723681157169662	0.986374709059722	-0.262693551890061	0.0965325879472445	-2.72129399486963	0.0315809576013144	0.0499175068507629	0.00650269009893603	0.984564400182823	0.954127727537779	Exon	Hypo	LOC_00009577	0
chr5	31713536	0.171762476792635	0.523142807935813	-0.351380331143178	0.150329355385718	-2.33740329852144	0.0452034586475601	0.0351819658532972	0.0194182237864347	0.984564400182823	0.954095660245209	Promoter	Hypo	LOC_00015422	752
chr7	48935510	0.354013248965494	0.0706647779275827	0.283348471037911	0.108958973200951	2.60050606860381	0.0291698484778987	0.0409136340335017	0.00930863726005463	0.984564400182823	0.95400343394264	TE	Hyper	LOC_00002942	2742
chr4	7069328	0.68587719663563	0.364257609690889	0.321619586944741	0.132127508953033	2.4341606792804	0.027365900725585	0.0361265437909788	0.014926367470646	0.984564400182823	0.953968542149922	Promoter	Hyper	LOC_00003327	0
chr5	24075644	0.336469292417572	0.013480522176931	0.322988770240641	0.13297748825318	2.42889811263161	0.0807865828717709	0.0509294734295381	0.0151447876982798	0.984564400182823	0.953952191876942	TE	Hyper	XLOC_036165U_lncRNA	4659
chr30	17284462	0.888090681027397	0.595835668120195	0.292255012907202	0.114376526376576	2.5552009854275	0.0273761619262258	0.0375576429262381	0.0106126499384589	0.984564400182823	0.953910753879095	Intron	Hyper	LOC_00023570	0
chr6	2550459	0.597436071512402	0.933714674177197	-0.336278602664795	0.14125516748775	-2.38064637666412	0.0585319367403327	0.0401823355554225	0.0172822933504126	0.984564400182823	0.95381313161604	Exon	Hypo	LOC_00007296	0
chr5	57666425	0.12610843246414	0.462844501306356	-0.336736068842217	0.141590186298995	-2.37824440834574	0.0727531138765293	0.0473993548947412	0.0173952917203105	0.984564400182823	0.953755388509339	Intergenic	Hypo	LOC_00015872	3003
chr8	7889191	0.318645163776979	0.687358056391362	-0.368712892614383	0.161643413647039	-2.28102639195369	0.0509548815908419	0.0416458363963322	0.0225468852060879	0.984564400182823	0.953649534052935	Intron	Hypo	LOC_00023939	0
chr4	62979954	0.327012760123938	0.0131749878179907	0.313837772305947	0.127703237664163	2.45755532942152	0.0757578219222172	0.051007889338852	0.0139886260699269	0.984564400182823	0.953579162495902	Intron	Hyper	LOC_00004078	0
chr9	28665057	0.410649735594335	0.772716680102292	-0.362066944507957	0.157579746233439	-2.29767437226095	0.0309931144513851	0.035836338837467	0.021580329221199	0.984564400182823	0.953533743664266	TE	Hypo	LOC_00000429	4018
chr7	56911778	0.970170002522488	0.717177687903154	0.252992314619334	0.09112426822083	2.7763439922089	0.0331925271625744	0.0304710246570305	0.00549740106758067	0.984564400182823	0.953471863690665	Intron	Hyper	LOC_00003057	0
chr9	20982644	0.644010331264971	0.949628771049765	-0.305618439784795	0.122940455550276	-2.4859061926919	0.0322321344675366	0.0381021572882944	0.012922202326616	0.984564400182823	0.953272156421214	Intron	Hypo	LOC_00000335	0
chr20	42452870	0.500935470201669	0.849810500955904	-0.348875030754235	0.149641584611772	-2.33140427949457	0.0759686149781465	0.0275887703982819	0.0197320520903584	0.984564400182823	0.953209248150685	Intron	Hypo	LOC_00014803	0
chr18	49103228	0.908545284826835	0.639510770512099	0.269034514314737	0.100889632144589	2.66662201651377	0.0254738232140945	0.0273610143382471	0.00766177886080346	0.984564400182823	0.953203214996178	TE	Hyper	LOC_00021244	3546
chr9	34382023	0.344974185341459	0.688949284529369	-0.34397509918791	0.146768550030238	-2.34365672425764	0.0560352667066825	0.0287363739909641	0.0190957376049797	0.984564400182823	0.953018027029765	TE	Hypo	LOC_00000478	117022
chr15	7414061	0.719347592187299	0.387884355345963	0.331463236841336	0.139025980532325	2.38418197499615	0.0293758607576177	0.0333666735557931	0.0171171357365262	0.984564400182823	0.952989165142207	Intron	Hyper	LOC_00011729	0
chr18	6651883	0.625848551965327	0.907404428949479	-0.281555876984152	0.108570179747049	-2.59330764340754	0.0281046997636522	0.0289117055067856	0.00950576974156599	0.984564400182823	0.952982330942602	Exon	Hypo	XLOC_022824U_lncRNA	0
chr25	28801962	0.566660135197336	0.874046307093182	-0.307386171895846	0.124278331728125	-2.47336899056784	0.0305086328641572	0.0324766000562289	0.0133845868037024	0.984564400182823	0.952936604687401	TE	Hypo	LOC_00004689	4212
chr9	4493488	0.3212502733997	0.635673662657344	-0.314423389257643	0.128588304856266	-2.44519429359538	0.030375039406822	0.0276215772927319	0.0144774125934729	0.984564400182823	0.95292890053283	Exon	Hypo	LOC_00000061	0
chr6	64746921	0.471095118672062	0.796035960157152	-0.32494084148509	0.13514007224176	-2.40447438050635	0.0353690370277206	0.0366778934926955	0.0161957413883611	0.984564400182823	0.952825870016005	Exon	Hypo	LOC_00008090	0
chr7	33590613	0.642955200577527	0.946279808666931	-0.303324608089404	0.121912651749045	-2.4880486457943	0.0332278970395071	0.0347375949013897	0.0128446162444058	0.984564400182823	0.952790520606059	Intron	Hypo	LOC_00002739	0
chr15	43933811	0.899731474796206	0.570076701496605	0.329654773299601	0.138141384702987	2.38635781745187	0.0297014415637634	0.062662331884392	0.017016185817969	0.984564400182823	0.952724523559912	Intergenic	Hyper	LOC_00012146	12731
chr9	12024978	0.731207082008662	0.98467871478026	-0.253471632771597	0.0918532100263584	-2.7595293915026	0.0289208449955773	0.0493074696867344	0.00578846799522652	0.984564400182823	0.952682432488641	TE	Hypo	LOC_00000184	2152
chr7	42850382	0.757051284508736	0.394324204884084	0.362727079624651	0.159139121268043	2.27930804653433	0.0341173393861052	0.0334926295465199	0.02264876004919	0.984564400182823	0.952443814896192	TE	Hyper	LOC_00002856	36774
chr28	24693602	0.364724033838331	0.729066147434253	-0.364342113595921	0.160207225285432	-2.27419277093647	0.0434489234033258	0.0636280099074233	0.0229543987090084	0.984564400182823	0.952404107550823	Intron	Hypo	LOC_00020440	0
chr7	3633995	0.281757558511072	0.704473953674773	-0.4227163951637	0.198286776284079	-2.13184360089696	0.177428498499772	0.0366821949854322	0.0330197059502437	0.984564400182823	0.952379486784053	TE	Hypo	LOC_00002347	36111
chr4	51207939	0.246620134379929	0.581964211466991	-0.335344077087062	0.142129210225182	-2.35943108778105	0.0325458664156959	0.0284058758244624	0.0183029799425626	0.984564400182823	0.952219081026168	TE	Hypo	LOC_00003967	180320
chr3	31873739	0.980396657469887	0.693412129545765	0.286984527924122	0.112382760960749	2.55363478767313	0.0485408413242955	0.0321279504206985	0.0106605008415454	0.984564400182823	0.952212827383161	Intron	Hyper	LOC_00018472	0
chr26	30129278	0.710982629679333	0.983977341852194	-0.27299471217286	0.103947181998017	-2.62628295376076	0.0305997986738421	0.0492945490350089	0.00863230257704755	0.984564400182823	0.952135764764012	Intron	Hypo	LOC_00018027	0
chr2	72960972	0.209021573881568	0.521234569524069	-0.312212995642501	0.127889616352699	-2.44126931135259	0.032878538527725	0.026724399565441	0.0146357357316669	0.984564400182823	0.952110703150057	Intron	Hypo	LOC_00014183	0
chr1	67937876	0.654357512243067	0.332923268393813	0.321434243849253	0.133594336384352	2.40604693693365	0.0393127660534343	0.0281205547283243	0.0161261926628108	0.984564400182823	0.952095660837923	Intron	Hyper	LOC_00006488	0
chr2	256515	0.62639368442204	0.274096630441783	0.352297053980257	0.152950914579478	2.30333407909891	0.0377974991825553	0.0297704426050999	0.021260053611805	0.984564400182823	0.952032945741625	Intron	Hyper	LOC_00013086	0
chr1	66439486	0.570271856068473	0.255437495185639	0.314834360882834	0.129631402883078	2.42868898955603	0.0286630561614872	0.031824181637504	0.0151535250973521	0.984564400182823	0.951954531072032	Intron	Hyper	LOC_00006473	0
chr20	21459224	0.532462310904257	0.840325734560955	-0.307863423656698	0.125354030769158	-2.45595152998019	0.0291834572237741	0.0296654999643691	0.0140512107939978	0.984564400182823	0.951932128373246	Intron	Hypo	LOC_00014572	0
chr9	47760512	0.658930099442249	0.94847030734301	-0.289540207900761	0.114157963228845	-2.5363119638035	0.0307264074835834	0.0391594526740327	0.0112026887266815	0.984564400182823	0.951898333481004	Exon	Hypo	LOC_00000640	0
chr10	39456571	0.253764994875096	0.624732115900518	-0.370967121025421	0.164989534507701	-2.24842819353555	0.0765086041270821	0.0305047008149438	0.0245488990911579	0.984564400182823	0.951894141571357	Intron	Hypo	LOC_00017323	0
chr2	33783564	0.791969008570711	0.471633011278961	0.32033599729175	0.133178121758093	2.40531998096215	0.0359364295319433	0.0292112162672251	0.0161583107139945	0.984564400182823	0.951780738739513	Intron	Hyper	LOC_00013485	0
chr13	54595683	0.327081983830967	0.0277164552815144	0.299365528549453	0.12029974497579	2.48849678450856	0.0345873014330078	0.0476362891576511	0.0128284397220652	0.984564400182823	0.951714985713059	TE	Hyper	LOC_00010689	297
chr5	53024259	0.665733443979144	0.979689839717409	-0.313956395738265	0.129390917641919	-2.42641756824941	0.035811899993072	0.0480104605377876	0.0152487139917085	0.984564400182823	0.95158099836133	Intron	Hypo	LOC_00015793	0
chr1	49730339	0.538926109767715	0.890304280328134	-0.351378170560419	0.152854446183002	-2.29877624979086	0.0874471346595332	0.027537556800467	0.0215176481239439	0.984564400182823	0.951543159956699	TE	Hypo	LOC_00006277	3377
chr10	45766631	0.483413320596606	0.799879943940237	-0.31646662334363	0.131025635317481	-2.41530310138788	0.0299594878780619	0.0331064783357234	0.0157221203576623	0.984564400182823	0.951482436006662	Intron	Hypo	LOC_00017396	0
chr20	34385838	0.33991143025928	0.0215172609115511	0.318394169347729	0.132277740530355	2.40701245781156	0.042300284352998	0.0488418067657316	0.0160836212074444	0.984564400182823	0.951414274542146	Intron	Hyper	LOC_00014699	0
chr1	45037579	0.551107962770057	0.850477340056533	-0.299369377286476	0.120536047062293	-2.48365019911232	0.0284284817952752	0.027775529429464	0.01300434799951	0.984564400182823	0.951399613120701	Intron	Hypo	LOC_00006220	0
chr3	5542105	0.0153830752388133	0.243943185750879	-0.228560110512065	0.0775221250014283	-2.94832101813327	0.0504550197910398	0.024508993610792	0.00319505092515166	0.984564400182823	0.951389525211289	Intron	Hypo	LOC_00018195	0
chr2	558934	0.605417977477704	0.258236972068164	0.34718100540954	0.150452557138294	2.30757796353316	0.071515134779675	0.0319219746346599	0.0210226213376252	0.984564400182823	0.9512780869691	Intron	Hyper	LOC_00013091	0
chr8	31417717	0.387732055444532	0.0790632178715805	0.308668837572951	0.126400577657463	2.44198913718118	0.0358825387075864	0.0295378460596059	0.0146065861256177	0.984564400182823	0.951227975264386	Intron	Hyper	LOC_00024286	0
chr18	2555347	0.414471815770446	0.723642921317134	-0.309171105546687	0.126792756895022	-2.43839721698508	0.0280966573990246	0.0285904655476301	0.0147525533567362	0.984564400182823	0.951124017862277	Intron	Hypo	LOC_00020677	0
chr12	25667153	0.477495507497313	0.803755743950671	-0.326260236453358	0.137444039510393	-2.37376780845187	0.0494446474353811	0.0275595061121054	0.0176076190512286	0.984564400182823	0.951101845168892	Intergenic	Hypo	LOC_00025522	2500
chr7	16782572	0.91097904743262	0.629059677440028	0.281919369992592	0.1100864052383	2.56089177752996	0.0340587534725641	0.0280522584379033	0.0104403873120774	0.984564400182823	0.951046072218654	Intergenic	Hyper	LOC_00002529	2143
chr25	4033934	0.575756580211344	0.24516371582594	0.330592864385404	0.140368677110695	2.35517546499849	0.0360775796848037	0.0276427069051211	0.0185139611600137	0.984564400182823	0.950863282253909	Intron	Hyper	LOC_00004337	0
chr21	7523770	0.491426559609692	0.837087124093644	-0.345660564483953	0.149915865006898	-2.30569702858366	0.0637250434094253	0.031612602683473	0.0211275672671823	0.984564400182823	0.950833343724635	Intergenic	Hypo	LOC_00012446	2602
chr24	26647033	0.55672146552997	0.890027544821223	-0.333306079291253	0.142134150309066	-2.34501053101236	0.0557465087790989	0.0326411285685031	0.0190265421878918	0.984564400182823	0.950797627148525	Intron	Hypo	LOC_00016729	0
