chr	window	sample	mean_beta	n_cpgs	condition
chr12	29500000	A2	20.0192727426354	17399	Amputated
chr12	30500000	A2	13.4837657247515	16032	Amputated
chr12	31500000	A2	29.2632975387619	18001	Amputated
chr12	32500000	A2	18.2647052314291	19404	Amputated
chr12	33500000	A2	33.091978038642	10543	Amputated
chr12	34500000	A2	19.2661648891154	12723	Amputated
chr12	35500000	A2	19.0033296437684	15469	Amputated
chr12	36500000	A2	35.5128793313063	17124	Amputated
chr12	37500000	A2	22.2665230014666	15471	Amputated
chr12	38500000	A2	0.390537320448027	17766	Amputated
chr12	39500000	A2	5.25668071485452	13616	Amputated
chr12	40500000	A2	29.2395004289684	15260	Amputated
chr12	41500000	A2	9.67470715100294	7283	Amputated
chr12	42500000	A2	47.4138523202854	10066	Amputated
chr12	43500000	A2	53.8485021680136	14918	Amputated
chr12	44500000	A2	43.8428046185495	13258	Amputated
chr12	45500000	A2	24.2324193290522	13441	Amputated
chr12	46500000	A2	12.7593479042226	13443	Amputated
chr12	47500000	A2	14.9840469949851	16315	Amputated
chr12	48500000	A2	22.0051434383532	18443	Amputated
chr12	49500000	A2	43.172272972522	15346	Amputated
chr12	50500000	A2	38.7473723184007	15956	Amputated
chr12	51500000	A2	31.2545498270471	16195	Amputated
chr12	52500000	A2	28.1290216562347	17135	Amputated
chr12	53500000	A2	7.46962165653472	20938	Amputated
chr12	54500000	A2	14.5055268766084	17184	Amputated
chr12	55500000	A2	15.6960802148518	13741	Amputated
chr12	56500000	A2	13.522804221877	10529	Amputated
chr12	57500000	A2	59.8329782668556	8611	Amputated
chr12	58500000	A2	54.1927331902426	7890	Amputated
chr12	59500000	A2	50.056784038659	1913	Amputated
chr13	500000	A2	0.344596114495381	5537	Amputated
chr13	1500000	A2	0.420637703897315	2662	Amputated
chr13	2500000	A2	0.759855292355241	4600	Amputated
chr13	3500000	A2	49.1300382967031	8905	Amputated
chr13	4500000	A2	41.0907131982837	9131	Amputated
chr13	5500000	A2	18.1568485556623	12094	Amputated
chr13	6500000	A2	22.5873118504048	9680	Amputated
chr13	7500000	A2	10.1858073702158	9470	Amputated
chr13	8500000	A2	11.7803054736528	13430	Amputated
chr13	9500000	A2	9.67971522666379	13169	Amputated
chr13	10500000	A2	24.3011336079063	19038	Amputated
chr13	11500000	A2	1.6342549557376	16095	Amputated
chr13	12500000	A2	44.664977665016	17303	Amputated
chr13	13500000	A2	13.3350189770041	15058	Amputated
chr13	14500000	A2	2.78645620149311	20236	Amputated
chr13	15500000	A2	6.04553677952451	17499	Amputated
chr13	16500000	A2	12.3550027680887	15974	Amputated
chr13	17500000	A2	35.1467085279294	17611	Amputated
chr13	18500000	A2	33.6635897332695	16799	Amputated
chr13	19500000	A2	17.9511140537598	19212	Amputated
chr13	20500000	A2	21.2511921406789	19771	Amputated
chr13	21500000	A2	18.4134239404063	18927	Amputated
chr13	22500000	A2	9.98089460989378	17352	Amputated
chr13	23500000	A2	1.85443612730121	18287	Amputated
chr13	24500000	A2	2.55808698616044	15186	Amputated
chr13	25500000	A2	17.5586843660468	19314	Amputated
chr13	26500000	A2	19.4167372831794	16771	Amputated
chr13	27500000	A2	15.1885600671149	8710	Amputated
chr13	28500000	A2	42.8925229470356	11758	Amputated
chr13	29500000	A2	56.9966513517565	18933	Amputated
chr13	30500000	A2	20.9362301004697	14760	Amputated
chr13	31500000	A2	6.1661001837382	15182	Amputated
chr13	32500000	A2	4.93302582506957	17105	Amputated
chr13	33500000	A2	8.56383582124122	13839	Amputated
chr13	34500000	A2	5.55664582714188	18687	Amputated
chr13	35500000	A2	34.5454732870885	14287	Amputated
chr13	36500000	A2	19.8847099764995	10688	Amputated
chr13	37500000	A2	3.5951339443854	10778	Amputated
chr13	38500000	A2	15.8106727034518	14864	Amputated
chr13	39500000	A2	40.696350314262	16012	Amputated
chr13	40500000	A2	9.35316704729838	12243	Amputated
chr13	41500000	A2	11.6982046870196	15949	Amputated
chr13	42500000	A2	19.4757811509704	16334	Amputated
chr13	43500000	A2	16.6116910330151	18252	Amputated
chr13	44500000	A2	20.1809167387878	19404	Amputated
chr13	45500000	A2	36.9855913013481	18145	Amputated
chr13	46500000	A2	2.9451024330644	12141	Amputated
chr13	47500000	A2	32.0913095888276	15955	Amputated
chr13	48500000	A2	30.0892029525279	16839	Amputated
chr13	49500000	A2	36.0204213081785	12559	Amputated
chr13	50500000	A2	38.1143635594275	12733	Amputated
chr13	51500000	A2	14.9085143609377	16114	Amputated
chr13	52500000	A2	20.9622339430707	14640	Amputated
chr13	53500000	A2	34.476565691506	8666	Amputated
chr13	54500000	A2	57.0110946535544	8899	Amputated
chr13	55500000	A2	35.970260994165	9672	Amputated
chr13	56500000	A2	5.94369171708404	8410	Amputated
chr13	57500000	A2	3.65366836004924	2375	Amputated
chr14	500000	A2	47.8262761245644	4632	Amputated
chr14	1500000	A2	17.7195607730944	4001	Amputated
chr14	2500000	A2	0.541694552844332	4676	Amputated
chr14	3500000	A2	20.7500703542757	7296	Amputated
chr14	4500000	A2	0.315669990644932	7340	Amputated
chr14	5500000	A2	14.002721846192	9544	Amputated
chr14	6500000	A2	10.8141449165665	14770	Amputated
chr14	7500000	A2	6.83553684625509	8354	Amputated
chr14	8500000	A2	0.304424999149771	15887	Amputated
chr14	9500000	A2	0.346606692609776	12857	Amputated
chr14	10500000	A2	3.60552721458256	13812	Amputated
chr14	11500000	A2	11.3879154458892	13760	Amputated
chr14	12500000	A2	25.0373934004194	15381	Amputated
chr14	13500000	A2	16.4709065488802	17242	Amputated
chr14	14500000	A2	1.0678992268867	20031	Amputated
chr14	15500000	A2	0.298899842171106	15468	Amputated
chr14	16500000	A2	14.3426109272435	11263	Amputated
chr14	17500000	A2	24.8026133944113	16411	Amputated
chr14	18500000	A2	18.4637164976029	15918	Amputated
chr14	19500000	A2	43.1295738131966	15610	Amputated
chr14	20500000	A2	10.1094693798109	20622	Amputated
chr14	21500000	A2	7.54003651964129	16542	Amputated
chr14	22500000	A2	28.6772918553382	17586	Amputated
chr14	23500000	A2	7.02553897010908	15410	Amputated
chr14	24500000	A2	23.3706158136019	15187	Amputated
chr14	25500000	A2	23.8312438235341	16026	Amputated
chr14	26500000	A2	16.0566909817134	12537	Amputated
chr14	27500000	A2	9.73885788794722	15272	Amputated
chr14	28500000	A2	13.9018279035663	15752	Amputated
chr14	29500000	A2	20.1760059736596	14811	Amputated
chr14	30500000	A2	2.60412809605943	11737	Amputated
chr14	31500000	A2	3.21475084959665	17186	Amputated
chr14	32500000	A2	27.4371220768807	18356	Amputated
chr14	33500000	A2	12.9985812235796	18323	Amputated
chr14	34500000	A2	9.06046626603348	8339	Amputated
chr14	35500000	A2	30.1309097107073	13318	Amputated
chr14	36500000	A2	8.99985036747699	16898	Amputated
chr14	37500000	A2	8.56649283483316	18221	Amputated
chr14	38500000	A2	20.1233234351723	16834	Amputated
chr14	39500000	A2	22.237212196938	14362	Amputated
chr14	40500000	A2	36.9855562583576	12806	Amputated
chr14	41500000	A2	46.4621865656899	16565	Amputated
chr14	42500000	A2	13.9388853129915	16091	Amputated
chr14	43500000	A2	0.851189919672319	18776	Amputated
chr14	44500000	A2	1.49810199851403	7872	Amputated
chr14	45500000	A2	37.8094896859151	12886	Amputated
chr14	46500000	A2	24.9918347588809	18585	Amputated
chr14	47500000	A2	17.3292903438444	12289	Amputated
chr14	48500000	A2	25.0023054309584	11888	Amputated
chr14	49500000	A2	1.01215922454334	16556	Amputated
chr14	50500000	A2	0.288094919057871	15837	Amputated
chr14	51500000	A2	0.814896582643537	15733	Amputated
chr14	52500000	A2	4.45269655340963	17657	Amputated
chr14	53500000	A2	27.4347393691673	15982	Amputated
chr14	54500000	A2	3.41910882707349	17992	Amputated
chr14	55500000	A2	4.70213821725446	18896	Amputated
chr14	56500000	A2	19.2597658577526	16696	Amputated
chr14	57500000	A2	12.0313657185126	16671	Amputated
chr14	58500000	A2	11.4149211789505	15263	Amputated
chr14	59500000	A2	8.41333430408164	18325	Amputated
chr14	60500000	A2	45.2962442210235	20053	Amputated
chr14	61500000	A2	36.6958435378243	15463	Amputated
chr14	62500000	A2	28.529078490229	11226	Amputated
chr14	63500000	A2	30.9296161185799	9020	Amputated
chr14	64500000	A2	22.3860817625591	4504	Amputated
chr14	65500000	A2	28.9691110943156	2247	Amputated
chr15	500000	A2	10.8286979987994	8194	Amputated
chr15	1500000	A2	70.1827843704166	5224	Amputated
chr15	2500000	A2	14.3848649229271	1984	Amputated
chr15	3500000	A2	61.6284847945813	6649	Amputated
chr15	4500000	A2	41.5477924369645	5681	Amputated
chr15	5500000	A2	0.257979479070354	9686	Amputated
chr15	6500000	A2	0.312169989381402	4948	Amputated
chr15	7500000	A2	12.5640469810368	5949	Amputated
chr15	8500000	A2	3.45555331607931	9140	Amputated
chr15	9500000	A2	2.06316860442734	11546	Amputated
chr15	10500000	A2	8.9199643112565	9604	Amputated
chr15	11500000	A2	34.4081356472825	14096	Amputated
chr15	12500000	A2	27.4115888197134	9407	Amputated
chr15	13500000	A2	9.36971587073667	10041	Amputated
chr15	14500000	A2	24.5984885813333	16769	Amputated
chr15	15500000	A2	7.3074091262074	11365	Amputated
chr15	16500000	A2	7.99039318182431	14259	Amputated
chr15	17500000	A2	6.19873018172436	20212	Amputated
chr15	18500000	A2	17.3899014618968	14089	Amputated
chr15	19500000	A2	13.8883636853782	9923	Amputated
chr15	20500000	A2	2.23847024539392	14307	Amputated
chr15	21500000	A2	11.8539756363748	13717	Amputated
chr15	22500000	A2	12.102111688131	16137	Amputated
chr15	23500000	A2	22.0231901260745	14873	Amputated
chr15	24500000	A2	16.3169796332046	16343	Amputated
chr15	25500000	A2	5.58681200177227	14700	Amputated
chr15	26500000	A2	4.60084969340903	19110	Amputated
chr15	27500000	A2	21.9303482733022	17800	Amputated
chr15	28500000	A2	5.27834424492029	21086	Amputated
chr15	29500000	A2	16.1928115125026	19977	Amputated
chr15	30500000	A2	31.0501203714542	16851	Amputated
chr15	31500000	A2	9.89991959310207	15484	Amputated
chr15	32500000	A2	24.344767439445	13600	Amputated
chr15	33500000	A2	15.8520447077575	16042	Amputated
chr15	34500000	A2	13.6056240349976	17763	Amputated
chr15	35500000	A2	9.95827118974943	17746	Amputated
chr15	36500000	A2	7.99294624600755	17097	Amputated
chr15	37500000	A2	0.366410958353743	15755	Amputated
chr15	38500000	A2	19.796981218857	8679	Amputated
chr15	39500000	A2	1.23320128640191	17011	Amputated
chr15	40500000	A2	18.6615529931303	15837	Amputated
chr15	41500000	A2	28.5788808988337	19644	Amputated
chr15	42500000	A2	15.3450735114139	16779	Amputated
chr15	43500000	A2	11.0437185490622	19012	Amputated
chr15	44500000	A2	9.95597821140156	15950	Amputated
chr15	45500000	A2	26.8573365774057	16703	Amputated
chr15	46500000	A2	25.6441409435765	21095	Amputated
chr15	47500000	A2	14.5335144868317	17516	Amputated
chr15	48500000	A2	19.1819639284167	18237	Amputated
chr15	49500000	A2	23.4351982188767	19932	Amputated
chr15	50500000	A2	9.99669040524091	18667	Amputated
chr15	51500000	A2	0.300570343165098	12381	Amputated
chr15	52500000	A2	21.9604379182717	17033	Amputated
chr15	53500000	A2	38.6000609997064	15406	Amputated
chr15	54500000	A2	34.5347581575934	18058	Amputated
chr15	55500000	A2	27.9767748359401	12140	Amputated
chr15	56500000	A2	12.2551140754781	13166	Amputated
chr15	57500000	A2	8.99919930434515	13363	Amputated
chr15	58500000	A2	26.7293377055181	17771	Amputated
chr15	59500000	A2	38.3489027823612	17211	Amputated
chr15	60500000	A2	6.11526146753637	11122	Amputated
chr15	61500000	A2	9.39148123194323	10464	Amputated
chr15	62500000	A2	40.1105181390231	4193	Amputated
chr16	500000	A2	0.482458446549491	2878	Amputated
chr16	1500000	A2	51.4632564809339	7798	Amputated
chr16	2500000	A2	5.40272089217243	3361	Amputated
chr16	3500000	A2	25.6665847056007	4238	Amputated
chr16	4500000	A2	24.1683265234438	12187	Amputated
chr16	5500000	A2	23.2347191113308	12747	Amputated
chr16	6500000	A2	0.355797360874571	4770	Amputated
chr16	7500000	A2	6.88523990799987	12484	Amputated
chr16	8500000	A2	36.0762174098982	15283	Amputated
chr16	9500000	A2	4.96441027195993	14403	Amputated
chr16	10500000	A2	18.8746088612758	17235	Amputated
chr16	11500000	A2	10.726172859062	15903	Amputated
chr16	12500000	A2	7.48786171908194	16654	Amputated
chr16	13500000	A2	30.6722524122944	16693	Amputated
chr16	14500000	A2	25.0323357583722	19223	Amputated
chr16	15500000	A2	6.56032991167049	19129	Amputated
chr16	16500000	A2	42.3254857562298	16841	Amputated
chr16	17500000	A2	32.9554737947725	16529	Amputated
chr16	18500000	A2	27.0607469902112	19116	Amputated
chr16	19500000	A2	16.8086623975357	17369	Amputated
chr16	20500000	A2	24.8358836965105	15542	Amputated
chr16	21500000	A2	37.8803564125547	16060	Amputated
chr16	22500000	A2	40.9955155575913	15684	Amputated
chr16	23500000	A2	29.4638871437294	16874	Amputated
chr16	24500000	A2	12.9469311050095	13945	Amputated
chr16	25500000	A2	14.6160389265282	19781	Amputated
chr16	26500000	A2	8.23920697840666	14518	Amputated
chr16	27500000	A2	25.6047466274121	12011	Amputated
chr16	28500000	A2	51.6587734619316	13199	Amputated
chr16	29500000	A2	27.2342690732348	13098	Amputated
chr16	30500000	A2	34.0872224080517	15161	Amputated
chr16	31500000	A2	3.94883066968948	12707	Amputated
chr16	32500000	A2	10.3417413252361	13270	Amputated
chr16	33500000	A2	5.53350587633955	15486	Amputated
chr16	34500000	A2	5.28150945803028	11007	Amputated
chr16	35500000	A2	3.26230913865569	14333	Amputated
chr16	36500000	A2	17.6840405909307	12100	Amputated
chr16	37500000	A2	20.4654023222695	17925	Amputated
chr16	38500000	A2	14.8744579181386	17331	Amputated
chr16	39500000	A2	14.043592042531	13482	Amputated
chr16	40500000	A2	19.5278658367649	18038	Amputated
chr16	41500000	A2	6.12987800092612	10101	Amputated
chr16	42500000	A2	8.90010794967972	9658	Amputated
chr16	43500000	A2	29.0912917493065	16706	Amputated
chr16	44500000	A2	27.2540728852558	15525	Amputated
chr16	45500000	A2	14.4143875658386	18559	Amputated
chr16	46500000	A2	8.60927659105852	18114	Amputated
chr16	47500000	A2	8.56357732762112	19050	Amputated
chr16	48500000	A2	24.8017082469717	15610	Amputated
chr16	49500000	A2	27.4011510955485	10071	Amputated
chr16	50500000	A2	10.6028152316693	14885	Amputated
chr16	51500000	A2	0.302607134913315	15571	Amputated
chr16	52500000	A2	0.648383284698497	13374	Amputated
chr16	53500000	A2	10.9501305069501	12609	Amputated
chr16	54500000	A2	19.540493514983	8889	Amputated
chr16	55500000	A2	37.7699172489436	6392	Amputated
chr16	56500000	A2	59.7900409795796	1167	Amputated
chr17	500000	A2	14.6087744082111	2567	Amputated
chr17	1500000	A2	11.3865065581874	2790	Amputated
chr17	2500000	A2	48.6170174820792	8765	Amputated
chr17	3500000	A2	12.690791933241	4243	Amputated
chr17	4500000	A2	0.379057701745738	2901	Amputated
chr17	5500000	A2	12.6321801001447	8415	Amputated
chr17	6500000	A2	0.291140996575912	1922	Amputated
chr17	7500000	A2	0.357545023056745	15785	Amputated
chr17	8500000	A2	17.0380662401388	13849	Amputated
chr17	9500000	A2	1.87209178257881	15195	Amputated
chr17	10500000	A2	0.669059073290584	15678	Amputated
chr17	11500000	A2	18.9173455635238	13506	Amputated
chr17	12500000	A2	9.32072841653371	14502	Amputated
chr17	13500000	A2	23.3738780596754	13776	Amputated
chr17	14500000	A2	2.59754258927996	18659	Amputated
chr17	15500000	A2	1.08866916898077	19727	Amputated
chr17	16500000	A2	11.2164111138899	12339	Amputated
chr17	17500000	A2	3.28953731515869	17224	Amputated
chr17	18500000	A2	20.0509537610316	15537	Amputated
chr17	19500000	A2	16.2613019914876	18134	Amputated
chr17	20500000	A2	0.340541128799166	19702	Amputated
chr17	21500000	A2	36.7953119900903	12962	Amputated
chr17	22500000	A2	5.58228824983149	18427	Amputated
chr17	23500000	A2	15.7485507230794	17896	Amputated
chr17	24500000	A2	13.5734110328954	17351	Amputated
chr17	25500000	A2	25.616566094517	14190	Amputated
chr17	26500000	A2	16.2392094806493	13942	Amputated
chr17	27500000	A2	13.222116490007	20042	Amputated
chr17	28500000	A2	11.9219548825653	20735	Amputated
chr17	29500000	A2	7.869702192616	19465	Amputated
chr17	30500000	A2	12.0346175637967	19673	Amputated
chr17	31500000	A2	4.15391707339651	17334	Amputated
chr17	32500000	A2	19.8978987107423	17782	Amputated
chr17	33500000	A2	35.5112353860237	16570	Amputated
chr17	34500000	A2	7.19888454952871	14148	Amputated
chr17	35500000	A2	0.307519799384587	22032	Amputated
chr17	36500000	A2	14.2739231544639	17612	Amputated
chr17	37500000	A2	42.0879727942693	16182	Amputated
chr17	38500000	A2	35.23251283465	9256	Amputated
chr17	39500000	A2	12.090362121188	13439	Amputated
chr17	40500000	A2	41.0224891241026	8604	Amputated
chr17	41500000	A2	3.74909030695603	8944	Amputated
chr17	42500000	A2	19.2080145332539	13274	Amputated
chr17	43500000	A2	30.2010088988948	12799	Amputated
chr17	44500000	A2	0.30584737373632	14762	Amputated
chr17	45500000	A2	0.330024937405846	6271	Amputated
chr17	46500000	A2	0.362816134408785	15601	Amputated
chr17	47500000	A2	0.312593893397269	14334	Amputated
chr17	48500000	A2	0.574013638817499	16065	Amputated
chr17	49500000	A2	9.1797180689814	15143	Amputated
chr17	50500000	A2	7.91764553096295	19303	Amputated
chr17	51500000	A2	10.1367069525686	19826	Amputated
chr17	52500000	A2	0.301909883819551	18563	Amputated
chr17	53500000	A2	22.057060575024	10994	Amputated
chr17	54500000	A2	20.6345728775653	16201	Amputated
chr17	55500000	A2	8.30932926184643	13557	Amputated
chr17	56500000	A2	21.1337715794463	9944	Amputated
chr17	57500000	A2	0.356740037668413	7329	Amputated
chr17	58500000	A2	32.2138427424271	6698	Amputated
chr17	59500000	A2	0.18034094526045	750	Amputated
chr18	500000	A2	33.2707806696235	7759	Amputated
chr18	1500000	A2	28.5429220828333	8101	Amputated
chr18	2500000	A2	16.4960745967537	13030	Amputated
chr18	3500000	A2	3.83603858173639	14363	Amputated
chr18	4500000	A2	0.519857662759025	18127	Amputated
chr18	5500000	A2	3.08747190317163	12145	Amputated
chr18	6500000	A2	28.3814547865904	15184	Amputated
chr18	7500000	A2	14.5429818520432	15052	Amputated
chr18	8500000	A2	40.9322088237963	16731	Amputated
chr18	9500000	A2	47.4352172395924	9323	Amputated
chr18	10500000	A2	16.736345303883	8091	Amputated
chr18	11500000	A2	7.76983167113882	13069	Amputated
chr18	12500000	A2	0.498315021221169	4847	Amputated
chr18	13500000	A2	6.30539600630475	11869	Amputated
chr18	14500000	A2	27.7009506779061	16587	Amputated
chr18	15500000	A2	6.49699763679596	13780	Amputated
chr18	16500000	A2	0.299522833167263	13078	Amputated
chr18	17500000	A2	0.331749029627837	16221	Amputated
chr18	18500000	A2	10.6506436157296	19425	Amputated
chr18	19500000	A2	8.19462820735358	19225	Amputated
chr18	20500000	A2	10.0137738192879	14755	Amputated
chr18	21500000	A2	28.8545143044921	15460	Amputated
chr18	22500000	A2	0.379081394886712	18868	Amputated
chr18	23500000	A2	28.5140836087905	13031	Amputated
chr18	24500000	A2	15.2692394374718	18452	Amputated
chr18	25500000	A2	14.6229313505553	11956	Amputated
chr18	26500000	A2	30.9493871918969	14778	Amputated
chr18	27500000	A2	15.7606318735422	17334	Amputated
chr18	28500000	A2	17.7923281516453	15417	Amputated
chr18	29500000	A2	33.1712389072145	13835	Amputated
chr18	30500000	A2	8.72142511207017	14971	Amputated
chr18	31500000	A2	10.1593405804275	20253	Amputated
chr18	32500000	A2	9.03165295720143	18247	Amputated
chr18	33500000	A2	3.28162428532273	13287	Amputated
chr18	34500000	A2	6.53191577417853	12829	Amputated
chr18	35500000	A2	18.9356423245441	16103	Amputated
chr18	36500000	A2	4.62605029937443	17922	Amputated
chr18	37500000	A2	0.334151984392749	17795	Amputated
chr18	38500000	A2	24.0632333961862	12502	Amputated
chr18	39500000	A2	8.69935116311647	16916	Amputated
chr18	40500000	A2	12.9839605638341	18854	Amputated
chr18	41500000	A2	7.66587756441749	19165	Amputated
